Zone,District,Fiscal Month Number,Year,Month,Diversion Rate-Total,Diversion Rate-Total LOG
Staten Island,SI01,8,2018,2,19.37242753,1.287184045
Staten Island,SI02,8,2018,2,21.16520455,1.32562247
Staten Island,SI03,8,2018,2,21.64153679,1.335288097
Brooklyn North,BKN01,7,2018,1,15.91659359,1.201850127
Brooklyn North,BKN02,7,2018,1,22.01418297,1.342702572
Brooklyn North,BKN03,7,2018,1,13.16858896,1.119539242
Brooklyn North,BKN04,7,2018,1,16.30470506,1.212312947
Brooklyn North,BKN05,7,2018,1,11.36657519,1.055629629
Brooklyn North,BKN08,7,2018,1,18.47697143,1.266630787
Brooklyn North,BKN09,7,2018,1,99.65306209,1.998490648
Brooklyn North,BKN16,7,2018,1,9.827509499,0.992443472
Brooklyn North,BKN17,7,2018,1,15.94611678,1.20265494
Brooklyn South,BKS06,7,2018,1,31.72936402,1.501461367
Brooklyn South,BKS07,7,2018,1,24.54524436,1.38996736
Brooklyn South,BKS10,7,2018,1,25.86646407,1.412737065
Brooklyn South,BKS11,7,2018,1,21.34998506,1.329397575
Brooklyn South,BKS12,7,2018,1,16.33984455,1.213247921
Brooklyn South,BKS13,7,2018,1,15.34034984,1.185835264
Brooklyn South,BKS14,7,2018,1,16.56709697,1.219246414
Brooklyn South,BKS15,7,2018,1,21.7924916,1.338306887
Brooklyn South,BKS18,7,2018,1,18.05774005,1.256663397
Bronx,BX01,7,2018,1,8.046352988,0.905599081
Bronx,BX02,7,2018,1,13.63274278,1.134583241
Bronx,BX03,7,2018,1,10.66793731,1.028080455
Bronx,BX04,7,2018,1,13.04600859,1.11547766
Bronx,BX05,7,2018,1,11.94523173,1.077194579
Bronx,BX06,7,2018,1,14.31854145,1.155898781
Bronx,BX07,7,2018,1,15.70198211,1.195954478
Bronx,BX08,7,2018,1,22.42508886,1.350734173
Bronx,BX09,7,2018,1,10.97301413,1.040325938
Bronx,BX10,7,2018,1,21.74863041,1.337431913
Bronx,BX11,7,2018,1,17.95598238,1.254209171
Bronx,BX12,7,2018,1,21.31980075,1.328783142
Manhattan,MN01,7,2018,1,27.5305896,1.439815512
Manhattan,MN02,7,2018,1,27.91434302,1.445827411
Manhattan,MN03,7,2018,1,15.52624416,1.191066411
Manhattan,MN04,7,2018,1,22.55505262,1.353243845
Manhattan,MN05,7,2018,1,21.30143568,1.328408875
Manhattan,MN06,7,2018,1,23.85338943,1.377550099
Manhattan,MN07,7,2018,1,28.35399155,1.452614206
Manhattan,MN08,7,2018,1,27.91223965,1.445794685
Manhattan,MN09,7,2018,1,19.02224991,1.279261883
Manhattan,MN10,7,2018,1,16.66780633,1.221878446
Manhattan,MN11,7,2018,1,11.73129282,1.069345875
Manhattan,MN12,7,2018,1,17.30904106,1.238273008
Queens East,QE07,7,2018,1,23.41013137,1.369403851
Queens East,QE08,7,2018,1,22.00866411,1.342593682
Queens East,QE10,7,2018,1,22.86606958,1.359191521
Queens East,QE11,7,2018,1,30.00129318,1.477139975
Queens East,QE12,7,2018,1,17.31929434,1.238530193
Queens East,QE13,7,2018,1,21.24325067,1.327220974
Queens East,QE14,7,2018,1,16.11336988,1.207186376
Queens West,QW01,7,2018,1,23.49923014,1.371053635
Queens West,QW02,7,2018,1,24.04386568,1.381004293
Queens West,QW03,7,2018,1,16.27245956,1.211453201
Queens West,QW04,7,2018,1,16.82399958,1.225929249
Queens West,QW05,7,2018,1,25.99730365,1.414928307
Queens West,QW06,7,2018,1,22.97367548,1.361230482
Queens West,QW09,7,2018,1,25.06898622,1.399136772
Staten Island,SI01,7,2018,1,21.73515481,1.337162738
Staten Island,SI02,7,2018,1,23.24240635,1.36628109
Staten Island,SI03,7,2018,1,24.39704871,1.387337293
Brooklyn North,BKN01,1,2018,7,16.40872227,1.215074764
Brooklyn North,BKN02,1,2018,7,18.94399314,1.277471528
Brooklyn North,BKN03,1,2018,7,11.71947199,1.068908045
Brooklyn North,BKN04,1,2018,7,14.45618377,1.16005366
Brooklyn North,BKN05,1,2018,7,9.800206151,0.991235211
Brooklyn North,BKN08,1,2018,7,15.53285216,1.191251209
Brooklyn North,BKN09,1,2018,7,12.08656206,1.082302786
Brooklyn North,BKN16,1,2018,7,9.563802191,0.980630585
Brooklyn North,BKN17,1,2018,7,13.22748525,1.121477286
Brooklyn South,BKS06,1,2018,7,98.3237613,1.992658484
Brooklyn South,BKS07,1,2018,7,21.42980137,1.331018146
Brooklyn South,BKS10,1,2018,7,24.00805399,1.380356959
Brooklyn South,BKS11,1,2018,7,20.93314097,1.320834398
Brooklyn South,BKS12,1,2018,7,15.73023208,1.19673513
Brooklyn South,BKS13,1,2018,7,14.41666193,1.158864714
Brooklyn South,BKS14,1,2018,7,13.68603556,1.136277664
Brooklyn South,BKS15,1,2018,7,20.37985315,1.30920105
Brooklyn South,BKS18,1,2018,7,15.04498904,1.177391876
Bronx,BX01,1,2018,7,6.667319715,0.823951281
Bronx,BX02,1,2018,7,12.66575789,1.102631182
Bronx,BX03,1,2018,7,8.880173714,0.948421462
Bronx,BX04,1,2018,7,11.29524275,1.052895569
Bronx,BX05,1,2018,7,11.38223817,1.056227669
Bronx,BX06,1,2018,7,12.17872772,1.085601921
Bronx,BX07,1,2018,7,14.24316429,1.153606484
Bronx,BX08,1,2018,7,20.02730806,1.301622578
Bronx,BX09,1,2018,7,9.982554962,0.99924171
Bronx,BX10,1,2018,7,18.93694781,1.277309982
Bronx,BX11,1,2018,7,13.91283303,1.143415573
Bronx,BX12,1,2018,7,16.49727055,1.217412097
Manhattan,MN01,1,2018,7,25.07769167,1.399287558
Manhattan,MN02,1,2018,7,23.60560285,1.373015096
Manhattan,MN03,1,2018,7,13.02471209,1.114768132
Manhattan,MN04,1,2018,7,21.01697275,1.322570161
Manhattan,MN05,1,2018,7,17.77867931,1.249899496
Manhattan,MN06,1,2018,7,21.53205761,1.333085533
Manhattan,MN07,1,2018,7,25.21215311,1.401609936
Manhattan,MN08,1,2018,7,24.76454514,1.393830356
Manhattan,MN09,1,2018,7,16.70284501,1.222790451
Manhattan,MN10,1,2018,7,14.13903724,1.150419838
Manhattan,MN11,1,2018,7,10.97595601,1.040442358
Manhattan,MN12,1,2018,7,15.04513041,1.177395957
Queens East,QE07,1,2018,7,17.26331913,1.237124299
Queens East,QE08,1,2018,7,16.13711902,1.207826002
Queens East,QE10,1,2018,7,19.96391739,1.300245764
Queens East,QE11,1,2018,7,26.27944739,1.419616229
Queens East,QE12,1,2018,7,13.92643323,1.143839901
Queens East,QE13,1,2018,7,17.46572466,1.242186609
Queens East,QE14,1,2018,7,11.73021724,1.069306055
Queens West,QW01,1,2018,7,19.28585586,1.285238917
Queens West,QW02,1,2018,7,19.45585,1.289050209
Queens West,QW03,1,2018,7,14.16864449,1.151328303
Queens West,QW04,1,2018,7,14.93423059,1.174182853
Queens West,QW05,1,2018,7,23.72113759,1.375135513
Queens West,QW06,1,2018,7,20.53777326,1.312553355
Queens West,QW09,1,2018,7,18.07921901,1.257179666
Staten Island,SI01,1,2018,7,20.29715516,1.307435172
Staten Island,SI02,1,2018,7,19.6246773,1.292802524
Staten Island,SI03,1,2018,7,20.36181877,1.308816568
Brooklyn North,BKN01,12,2018,6,16.11971555,1.207357374
Brooklyn North,BKN02,12,2018,6,20.65033041,1.314927005
Brooklyn North,BKN03,12,2018,6,99.5238821,1.997927308
Brooklyn North,BKN04,12,2018,6,15.79436867,1.198502271
Brooklyn North,BKN05,12,2018,6,10.2705449,1.011593486
Brooklyn North,BKN08,12,2018,6,16.77111335,1.224561894
Brooklyn North,BKN09,12,2018,6,12.34915924,1.091637391
Brooklyn North,BKN16,12,2018,6,9.369816717,0.971731096
Brooklyn North,BKN17,12,2018,6,13.67608737,1.135961867
Brooklyn South,BKS06,12,2018,6,29.04451284,1.463064097
Brooklyn South,BKS07,12,2018,6,21.96318449,1.34169531
Brooklyn South,BKS10,12,2018,6,24.12312364,1.382433543
Brooklyn South,BKS11,12,2018,6,19.08291214,1.280644651
Brooklyn South,BKS12,12,2018,6,15.5790536,1.192541072
Brooklyn South,BKS13,12,2018,6,14.56539803,1.163322357
Brooklyn South,BKS14,12,2018,6,15.19577436,1.181722836
Brooklyn South,BKS15,12,2018,6,19.44300626,1.288763416
Brooklyn South,BKS18,12,2018,6,14.93385324,1.174171879
Bronx,BX01,12,2018,6,7.352181318,0.866416209
Bronx,BX02,12,2018,6,13.44005012,1.128400888
Bronx,BX03,12,2018,6,9.343418492,0.970505801
Bronx,BX04,12,2018,6,12.13219657,1.083939438
Bronx,BX05,12,2018,6,91.60100163,1.961900223
Bronx,BX06,12,2018,6,13.27423383,1.123009464
Bronx,BX07,12,2018,6,14.83129356,1.171179031
Bronx,BX08,12,2018,6,21.38590258,1.330127584
Bronx,BX09,12,2018,6,10.20147463,1.008662954
Bronx,BX10,12,2018,6,21.10161948,1.324315787
Bronx,BX11,12,2018,6,17.22598606,1.236184091
Bronx,BX12,12,2018,6,21.57355126,1.333921641
Manhattan,MN01,12,2018,6,27.56356317,1.440335359
Manhattan,MN02,12,2018,6,26.74735414,1.427280828
Manhattan,MN03,12,2018,6,14.52701223,1.162176302
Manhattan,MN04,12,2018,6,23.21121076,1.365697795
Manhattan,MN05,12,2018,6,20.18554011,1.305040374
Manhattan,MN06,12,2018,6,22.58794905,1.353876799
Manhattan,MN07,12,2018,6,27.62211907,1.441256993
Manhattan,MN08,12,2018,6,26.39492547,1.42152044
Manhattan,MN09,12,2018,6,18.17990887,1.259591702
Manhattan,MN10,12,2018,6,14.93802681,1.174293235
Manhattan,MN11,12,2018,6,11.43714681,1.058317696
Manhattan,MN12,12,2018,6,16.06036464,1.205755401
Queens East,QE07,12,2018,6,20.94059046,1.320988923
Queens East,QE08,12,2018,6,16.8948043,1.227753166
Queens East,QE10,12,2018,6,19.40643607,1.287945786
Queens East,QE11,12,2018,6,25.52485881,1.406963348
Queens East,QE12,12,2018,6,13.69947342,1.136703874
Queens East,QE13,12,2018,6,22.92300926,1.36027163
Queens East,QE14,12,2018,6,13.93386638,1.144071642
Queens West,QW01,12,2018,6,19.72925665,1.295110722
Queens West,QW02,12,2018,6,21.20138496,1.326364232
Queens West,QW03,12,2018,6,14.29168311,1.155083378
Queens West,QW04,12,2018,6,15.28335874,1.184218807
Queens West,QW05,12,2018,6,23.39093133,1.369047514
Queens West,QW06,12,2018,6,20.37891294,1.309181014
Queens West,QW09,12,2018,6,22.31999115,1.348694018
Staten Island,SI01,12,2018,6,20.72681844,1.316532643
Staten Island,SI02,12,2018,6,19.05087725,1.279914979
Staten Island,SI03,12,2018,6,19.71465416,1.294789163
Brooklyn North,BKN01,9,2018,3,14.34095748,1.156578148
Brooklyn North,BKN02,9,2018,3,20.48126116,1.311356695
Brooklyn North,BKN03,9,2018,3,11.88621525,1.075043591
Brooklyn North,BKN04,9,2018,3,15.45502014,1.189069575
Brooklyn North,BKN05,9,2018,3,10.33498925,1.014310029
Brooklyn North,BKN08,9,2018,3,16.81422784,1.225676928
Brooklyn North,BKN09,9,2018,3,13.073918,1.116405757
Brooklyn North,BKN16,9,2018,3,9.146721174,0.96126544
Brooklyn North,BKN17,9,2018,3,13.94128765,1.144302888
Brooklyn South,BKS06,9,2018,3,29.72830643,1.473170169
Brooklyn South,BKS07,9,2018,3,23.33432531,1.367995248
Brooklyn South,BKS10,9,2018,3,24.24438744,1.384611216
Brooklyn South,BKS11,9,2018,3,19.79400276,1.296533626
Brooklyn South,BKS12,9,2018,3,15.53886161,1.191419199
Brooklyn South,BKS13,9,2018,3,14.53333342,1.162365237
Brooklyn South,BKS14,9,2018,3,16.13569249,1.207787609
Brooklyn South,BKS15,9,2018,3,20.0632309,1.302400871
Brooklyn South,BKS18,9,2018,3,15.87380955,1.200681165
Bronx,BX01,9,2018,3,7.076666892,0.849828753
Bronx,BX02,9,2018,3,12.90539127,1.110771176
Bronx,BX03,9,2018,3,9.855778805,0.993690948
Bronx,BX04,9,2018,3,11.86821248,1.074385313
Bronx,BX05,9,2018,3,11.29159801,1.052755409
Bronx,BX06,9,2018,3,14.08455561,1.148743149
Bronx,BX07,9,2018,3,14.33120822,1.156282806
Bronx,BX08,9,2018,3,20.91570415,1.32047249
Bronx,BX09,9,2018,3,10.02148349,1.000932015
Bronx,BX10,9,2018,3,19.64421234,1.29323462
Bronx,BX11,9,2018,3,16.31127158,1.212487819
Bronx,BX12,9,2018,3,20.02188552,1.301504974
Manhattan,MN01,9,2018,3,27.00328016,1.431416522
Manhattan,MN02,9,2018,3,26.26283579,1.419341618
Manhattan,MN03,9,2018,3,14.81606205,1.170732788
Manhattan,MN04,9,2018,3,22.86552644,1.359181205
Manhattan,MN05,9,2018,3,20.34330606,1.308421533
Manhattan,MN06,9,2018,3,23.2650671,1.366704309
Manhattan,MN07,9,2018,3,27.26599969,1.435621425
Manhattan,MN08,9,2018,3,26.74839012,1.427297649
Manhattan,MN09,9,2018,3,18.27816788,1.261932662
Manhattan,MN10,9,2018,3,14.96033843,1.174941418
Manhattan,MN11,9,2018,3,10.92028868,1.038234119
Manhattan,MN12,9,2018,3,16.49112734,1.217250345
Queens East,QE07,9,2018,3,21.62642471,1.334984728
Queens East,QE08,9,2018,3,17.59095151,1.245289331
Queens East,QE10,9,2018,3,20.51511391,1.312073933
Queens East,QE11,9,2018,3,26.42962121,1.422090939
Queens East,QE12,9,2018,3,99.677838,1.99859861
Queens East,QE13,9,2018,3,18.60309257,1.269585147
Queens East,QE14,9,2018,3,13.43723069,1.128309773
Queens West,QW01,9,2018,3,19.9472268,1.299882526
Queens West,QW02,9,2018,3,22.08171939,1.344032887
Queens West,QW03,9,2018,3,15.01823651,1.176618939
Queens West,QW04,9,2018,3,15.48902404,1.190024054
Queens West,QW05,9,2018,3,24.6528171,1.391866554
Queens West,QW06,9,2018,3,21.59604685,1.334374261
Queens West,QW09,9,2018,3,23.16015295,1.364741423
Staten Island,SI01,9,2018,3,19.30930601,1.285766665
Staten Island,SI02,9,2018,3,20.23954698,1.306200788
Staten Island,SI03,9,2018,3,21.33371798,1.32906655
Brooklyn North,BKN01,11,2018,5,15.35553857,1.186265053
Brooklyn North,BKN02,11,2018,5,19.77344798,1.296082406
Brooklyn North,BKN03,11,2018,5,11.84069888,1.073377337
Brooklyn North,BKN04,11,2018,5,14.41345338,1.158768048
Brooklyn North,BKN05,11,2018,5,99.38080538,1.997302512
Brooklyn North,BKN08,11,2018,5,15.41516862,1.18794828
Brooklyn North,BKN09,11,2018,5,12.48158746,1.096269824
Brooklyn North,BKN16,11,2018,5,9.221516901,0.964802367
Brooklyn North,BKN17,11,2018,5,12.79137627,1.106917274
Brooklyn South,BKS06,11,2018,5,28.15695091,1.449585624
Brooklyn South,BKS07,11,2018,5,22.06578018,1.343719287
Brooklyn South,BKS10,11,2018,5,22.96569272,1.36107955
Brooklyn South,BKS11,11,2018,5,18.29637018,1.262364939
Brooklyn South,BKS12,11,2018,5,14.85153963,1.171771478
Brooklyn South,BKS13,11,2018,5,14.11798068,1.149772583
Brooklyn South,BKS14,11,2018,5,13.82352809,1.140618899
Brooklyn South,BKS15,11,2018,5,18.68993183,1.271607717
Brooklyn South,BKS18,11,2018,5,14.33414472,1.156371785
Bronx,BX01,11,2018,5,6.673914498,0.824380638
Bronx,BX02,11,2018,5,13.00426321,1.114085751
Bronx,BX03,11,2018,5,9.08494059,0.958322092
Bronx,BX04,11,2018,5,10.95286736,1.039527828
Bronx,BX05,11,2018,5,10.78705907,1.032903057
Bronx,BX06,11,2018,5,14.08569094,1.148778155
Bronx,BX07,11,2018,5,13.66040763,1.135463659
Bronx,BX08,11,2018,5,20.39779677,1.30958326
Bronx,BX09,11,2018,5,9.404430143,0.973332485
Bronx,BX10,11,2018,5,20.12768568,1.303793842
Bronx,BX11,11,2018,5,16.51473049,1.217871491
Bronx,BX12,11,2018,5,20.26362592,1.306717159
Manhattan,MN01,11,2018,5,27.10244714,1.433008506
Manhattan,MN02,11,2018,5,24.76535426,1.393844545
Manhattan,MN03,11,2018,5,14.70846296,1.167567291
Manhattan,MN04,11,2018,5,22.44766718,1.351171215
Manhattan,MN05,11,2018,5,19.36917157,1.287111046
Manhattan,MN06,11,2018,5,22.75030278,1.356987181
Manhattan,MN07,11,2018,5,26.50465059,1.423322083
Manhattan,MN08,11,2018,5,25.79242937,1.41149225
Manhattan,MN09,11,2018,5,,
Manhattan,MN10,11,2018,5,14.60527186,1.164509645
Manhattan,MN11,11,2018,5,11.21622106,1.04984656
Manhattan,MN12,11,2018,5,16.23963739,1.210576328
Queens East,QE07,11,2018,5,20.58513153,1.313553646
Queens East,QE08,11,2018,5,16.33800989,1.213199155
Queens East,QE10,11,2018,5,18.04643909,1.25639152
Queens East,QE11,11,2018,5,24.44898954,1.388260915
Queens East,QE12,11,2018,5,13.12004629,1.117935367
Queens East,QE13,11,2018,5,23.05287519,1.362725099
Queens East,QE14,11,2018,5,13.49017784,1.130017675
Queens West,QW01,11,2018,5,18.38631811,1.26449477
Queens West,QW02,11,2018,5,20.60747364,1.314024753
Queens West,QW03,11,2018,5,13.77445065,1.139074287
Queens West,QW04,11,2018,5,14.52886201,1.162231599
Queens West,QW05,11,2018,5,92.60562816,1.966637382
Queens West,QW06,11,2018,5,19.83553476,1.297443913
Queens West,QW09,11,2018,5,21.34925859,1.329382798
Staten Island,SI01,11,2018,5,19.51574807,1.290385203
Staten Island,SI02,11,2018,5,17.8826164,1.252431061
Staten Island,SI03,11,2018,5,18.64117837,1.270473362
Brooklyn North,BKN01,5,2018,11,15.14306039,1.180213654
Brooklyn North,BKN02,5,2018,11,20.1836652,1.305000034
Brooklyn North,BKN03,5,2018,11,11.59985379,1.064452515
Brooklyn North,BKN04,5,2018,11,14.32896234,1.156214741
Brooklyn North,BKN05,5,2018,11,9.922726635,0.996631027
Brooklyn North,BKN08,5,2018,11,16.64398806,1.221257396
Brooklyn North,BKN09,5,2018,11,12.39962644,1.093408601
Brooklyn North,BKN16,5,2018,11,9.292068485,0.968112402
Brooklyn North,BKN17,5,2018,11,14.32833467,1.156195717
Brooklyn South,BKS06,5,2018,11,30.23390451,1.480494237
Brooklyn South,BKS07,5,2018,11,23.67956444,1.37437371
Brooklyn South,BKS10,5,2018,11,25.79030714,1.411456514
Brooklyn South,BKS11,5,2018,11,20.64067632,1.314723923
Brooklyn South,BKS12,5,2018,11,16.36319177,1.21386802
Brooklyn South,BKS13,5,2018,11,14.83132463,1.171179941
Brooklyn South,BKS14,5,2018,11,15.79340363,1.198475735
Brooklyn South,BKS15,5,2018,11,21.29190408,1.328214501
Brooklyn South,BKS18,5,2018,11,16.90752736,1.228080099
Bronx,BX01,5,2018,11,6.417437892,0.807361674
Bronx,BX02,5,2018,11,11.8406444,1.073375339
Bronx,BX03,5,2018,11,8.514040402,0.930135707
Bronx,BX04,5,2018,11,10.96714462,1.04009357
Bronx,BX05,5,2018,11,10.83847052,1.034968001
Bronx,BX06,5,2018,11,12.70915984,1.104116842
Bronx,BX07,5,2018,11,13.97891625,1.145473503
Bronx,BX08,5,2018,11,21.71894535,1.336838733
Bronx,BX09,5,2018,11,9.486356715,0.977099451
Bronx,BX10,5,2018,11,21.52441189,1.332931294
Bronx,BX11,5,2018,11,18.93679649,1.277306512
Bronx,BX12,5,2018,11,22.11349235,1.344657335
Manhattan,MN01,5,2018,11,26.40765143,1.421729779
Manhattan,MN02,5,2018,11,25.8055021,1.411712314
Manhattan,MN03,5,2018,11,14.45305016,1.15995951
Manhattan,MN04,5,2018,11,22.30124104,1.348329032
Manhattan,MN05,5,2018,11,18.95532775,1.277731298
Manhattan,MN06,5,2018,11,22.43331408,1.350893437
Manhattan,MN07,5,2018,11,27.36475153,1.437191509
Manhattan,MN08,5,2018,11,25.9296523,1.413796693
Manhattan,MN09,5,2018,11,18.76716395,1.273398648
Manhattan,MN10,5,2018,11,15.0529809,1.177622511
Manhattan,MN11,5,2018,11,11.20449447,1.049392267
Manhattan,MN12,5,2018,11,16.0199832,1.204662056
Queens East,QE07,5,2018,11,22.96157331,1.361001642
Queens East,QE08,5,2018,11,20.81608422,1.318399036
Queens East,QE10,5,2018,11,20.63948706,1.3146989
Queens East,QE11,5,2018,11,29.20239129,1.465418416
Queens East,QE12,5,2018,11,17.16040318,1.234527487
Queens East,QE13,5,2018,11,19.57236054,1.291643207
Queens East,QE14,5,2018,11,14.24753976,1.153739878
Queens West,QW01,5,2018,11,19.81181588,1.296924283
Queens West,QW02,5,2018,11,22.08834667,1.34416321
Queens West,QW03,5,2018,11,14.80150972,1.170306015
Queens West,QW04,5,2018,11,15.25414604,1.1833879
Queens West,QW05,5,2018,11,25.2922858,1.402988081
Queens West,QW06,5,2018,11,23.57752731,1.372498257
Queens West,QW09,5,2018,11,25.05851749,1.398955374
Staten Island,SI01,5,2018,11,22.88853751,1.359618044
Staten Island,SI02,5,2018,11,21.75832892,1.337625538
Staten Island,SI03,5,2018,11,24.57492076,1.390492126
Brooklyn North,BKN01,4,2018,10,14.99014578,1.175805856
Brooklyn North,BKN02,4,2018,10,19.83918627,1.297523855
Brooklyn North,BKN03,4,2018,10,11.56819363,1.063265549
Brooklyn North,BKN04,4,2018,10,14.21446541,1.152730531
Brooklyn North,BKN05,4,2018,10,9.553113971,0.980144959
Brooklyn North,BKN08,4,2018,10,16.14575115,1.208058255
Brooklyn North,BKN09,4,2018,10,11.98329346,1.078576195
Brooklyn North,BKN16,4,2018,10,8.702557665,0.93964691
Brooklyn North,BKN17,4,2018,10,13.27816277,1.123137988
Brooklyn South,BKS06,4,2018,10,29.68777968,1.472577718
Brooklyn South,BKS07,4,2018,10,23.66720973,1.374147059
Brooklyn South,BKS10,4,2018,10,23.97826402,1.379817738
Brooklyn South,BKS11,4,2018,10,20.19757989,1.305299335
Brooklyn South,BKS12,4,2018,10,15.42288236,1.188165546
Brooklyn South,BKS13,4,2018,10,14.12783768,1.150075696
Brooklyn South,BKS14,4,2018,10,14.58082393,1.163782066
Brooklyn South,BKS15,4,2018,10,99.65819262,1.998513007
Brooklyn South,BKS18,4,2018,10,15.17059128,1.181002508
Bronx,BX01,4,2018,10,6.452872893,0.809753111
Bronx,BX02,4,2018,10,12.18178638,1.085710979
Bronx,BX03,4,2018,10,8.684897227,0.938764684
Bronx,BX04,4,2018,10,10.94923175,1.039383648
Bronx,BX05,4,2018,10,10.67015254,1.028170628
Bronx,BX06,4,2018,10,13.66839097,1.135717393
Bronx,BX07,4,2018,10,13.60815675,1.133799303
Bronx,BX08,4,2018,10,19.92783902,1.299460206
Bronx,BX09,4,2018,10,9.572359257,0.98101899
Bronx,BX10,4,2018,10,20.32453544,1.308020628
Bronx,BX11,4,2018,10,16.87409731,1.227220549
Bronx,BX12,4,2018,10,20.99287515,1.322071923
Manhattan,MN01,4,2018,10,26.28307408,1.419676159
Manhattan,MN02,4,2018,10,25.95893798,1.414286921
Manhattan,MN03,4,2018,10,14.63626129,1.165430154
Manhattan,MN04,4,2018,10,22.09251624,1.344245183
Manhattan,MN05,4,2018,10,19.28501016,1.285219872
Manhattan,MN06,4,2018,10,22.32762296,1.34884249
Manhattan,MN07,4,2018,10,26.7445978,1.427236071
Manhattan,MN08,4,2018,10,25.68222833,1.409632703
Manhattan,MN09,4,2018,10,98.72901297,1.994444795
Manhattan,MN10,4,2018,10,15.11531083,1.179417082
Manhattan,MN11,4,2018,10,11.35064904,1.055020696
Manhattan,MN12,4,2018,10,15.51667834,1.190798757
Queens East,QE07,4,2018,10,21.58149335,1.334081493
Queens East,QE08,4,2018,10,18.58175586,1.26908675
Queens East,QE10,4,2018,10,19.41428093,1.28812131
Queens East,QE11,4,2018,10,26.38751846,1.42139855
Queens East,QE12,4,2018,10,13.49316736,1.130113907
Queens East,QE13,4,2018,10,16.71619726,1.223137487
Queens East,QE14,4,2018,10,11.68658503,1.067687623
Queens West,QW01,4,2018,10,19.13569035,1.281844135
Queens West,QW02,4,2018,10,20.24721694,1.306365336
Queens West,QW03,4,2018,10,13.80875919,1.140154656
Queens West,QW04,4,2018,10,14.7065318,1.167510266
Queens West,QW05,4,2018,10,24.05036332,1.381121641
Queens West,QW06,4,2018,10,20.14465344,1.3041598
Queens West,QW09,4,2018,10,18.20037354,1.260080301
Staten Island,SI01,4,2018,10,19.74003265,1.295347867
Staten Island,SI02,4,2018,10,19.37067945,1.287144854
Staten Island,SI03,4,2018,10,20.55083859,1.312829548
Brooklyn North,BKN01,3,2018,9,15.29790038,1.184631828
Brooklyn North,BKN02,3,2018,9,19.88699771,1.298569224
Brooklyn North,BKN03,3,2018,9,12.08779036,1.082346919
Brooklyn North,BKN04,3,2018,9,14.45502296,1.160018786
Brooklyn North,BKN05,3,2018,9,9.869936013,0.994314337
Brooklyn North,BKN08,3,2018,9,15.93607107,1.202381258
Brooklyn North,BKN09,3,2018,9,12.51634656,1.09747758
Brooklyn North,BKN16,3,2018,9,9.312102199,0.969047734
Brooklyn North,BKN17,3,2018,9,13.53710177,1.131525694
Brooklyn South,BKS06,3,2018,9,29.58235595,1.471032758
Brooklyn South,BKS07,3,2018,9,24.96481735,1.397328393
Brooklyn South,BKS10,3,2018,9,23.94309072,1.379180211
Brooklyn South,BKS11,3,2018,9,20.10953278,1.30340198
Brooklyn South,BKS12,3,2018,9,16.23008744,1.21032086
Brooklyn South,BKS13,3,2018,9,14.51442341,1.161799788
Brooklyn South,BKS14,3,2018,9,14.52883031,1.162230651
Brooklyn South,BKS15,3,2018,9,19.88623524,1.298552573
Brooklyn South,BKS18,3,2018,9,15.12843208,1.17979392
Bronx,BX01,3,2018,9,6.846864102,0.835491708
Bronx,BX02,3,2018,9,13.53802846,1.131555423
Bronx,BX03,3,2018,9,9.143471326,0.961111107
Bronx,BX04,3,2018,9,11.16937303,1.048028796
Bronx,BX05,3,2018,9,11.00824786,1.0417182
Bronx,BX06,3,2018,9,13.93223838,1.144020897
Bronx,BX07,3,2018,9,13.94617005,1.144454956
Bronx,BX08,3,2018,9,20.52514742,1.312286285
Bronx,BX09,3,2018,9,9.613748778,0.982892769
Bronx,BX10,3,2018,9,20.23845493,1.306177354
Bronx,BX11,3,2018,9,17.23127778,1.236317484
Bronx,BX12,3,2018,9,19.92990068,1.299505134
Manhattan,MN01,3,2018,9,27.38123943,1.437453103
Manhattan,MN02,3,2018,9,25.65033893,1.409093108
Manhattan,MN03,3,2018,9,14.48014513,1.160772915
Manhattan,MN04,3,2018,9,21.84817096,1.339415085
Manhattan,MN05,3,2018,9,18.53366621,1.267961337
Manhattan,MN06,3,2018,9,22.10867492,1.344562714
Manhattan,MN07,3,2018,9,26.67599363,1.426120605
Manhattan,MN08,3,2018,9,25.58462236,1.407979011
Manhattan,MN09,3,2018,9,18.81915843,1.274600198
Manhattan,MN10,3,2018,9,15.51168934,1.190659098
Manhattan,MN11,3,2018,9,11.44063182,1.058450009
Manhattan,MN12,3,2018,9,95.65713456,1.980717367
Queens East,QE07,3,2018,9,17.88253435,1.252429068
Queens East,QE08,3,2018,9,15.70242214,1.195966649
Queens East,QE10,3,2018,9,19.56615513,1.291505493
Queens East,QE11,3,2018,9,26.04444693,1.415715139
Queens East,QE12,3,2018,9,13.73992952,1.137984505
Queens East,QE13,3,2018,9,17.17291208,1.234843946
Queens East,QE14,3,2018,9,11.85996248,1.074083315
Queens West,QW01,3,2018,9,19.53732118,1.290865016
Queens West,QW02,3,2018,9,19.78378127,1.296309302
Queens West,QW03,3,2018,9,14.05761635,1.147911687
Queens West,QW04,3,2018,9,15.0110894,1.176412211
Queens West,QW05,3,2018,9,24.35272848,1.386547627
Queens West,QW06,3,2018,9,20.78135118,1.317673781
Queens West,QW09,3,2018,9,18.03937879,1.256221578
Staten Island,SI01,3,2018,9,19.79640342,1.296586295
